UTC_Date,Profundity,Magnitude,Date,Hour,Location,Latitude,Longitude
2011-07-05 15:14:14,129 km,3.4 Ml,2011-07-05,11:14:14,78 km al NE de Calama,-21.830,-68.630
2022-04-16 20:17:34,236 km,2.9 Ml,2022-04-16,16:17:34,77 km al SE de Socaire,-23.957,-67.249
2002-10-23 09:28:53,43 km,3.7 Mc,2002-10-23,06:28:53,47 km al O de La Ligua,-32.448,-71.729
2012-08-21 07:17:53,124 km,3.1 Ml,2012-08-21,03:17:53,42 km al SO de Ollagüe,-21.475,-68.554
2019-06-25 02:08:45,190 km,3.1 Ml,2019-06-24,22:08:45,44 km al NE de San Pedro de Atacama,-22.623,-67.920
2014-04-30 12:24:18,134 km,3.3 Ml,2014-04-30,08:24:18,33 km al O de Ollagüe,-21.184,-68.564
2015-08-24 18:02:59,77 km,2.7 Ml,2015-08-24,15:02:59,18 km al S de Quillagua,-21.817,-69.566
2015-09-18 17:56:55,27 km,3.8 Ml,2015-09-18,14:56:55,41 km al O de Punitaqui,-30.990,-71.649
2016-05-09 14:49:30,35 km,3.6 Ml,2016-05-09,11:49:30,51 km al SO de Castro,-42.721,-74.297
2022-10-09 16:18:56,105 km,2.5 Ml,2022-10-09,13:18:56,42 km al O de Mina Collahuasi,-20.917,-69.051
2015-01-26 03:14:23,133 km,2.6 Ml,2015-01-26,00:14:23,28 km al NO de Ollagüe,-21.111,-68.499
2018-05-25 22:29:02,229 km,2.6 Ml,2018-05-25,18:29:02,87 km al SE de Socaire,-23.983,-67.151
2008-12-04 08:00:45,6 km,2.6 Ml,2008-12-04,05:00:45,12 km al NE de Chaitén,-42.819,-72.645
2023-11-19 04:27:47,106 km,2.9 Ml,2023-11-19,01:27:47,56 km al NE de Quillagua,-21.277,-69.185
2018-12-15 11:08:24,22 km,3.8 Ml,2018-12-15,08:08:24,25 km al S de Visviri,-17.803,-69.402
2014-02-05 05:55:20,85 km,2.9 Ml,2014-02-05,02:55:20,34 km al S de Camiña,-19.618,-69.484
2004-12-15 16:46:51,6 km,3.3 Mc,2004-12-15,13:46:51,23 km al N de Farellones,-33.153,-70.247
2017-03-30 13:58:56,242 km,3.5 Ml,2017-03-30,10:58:56,89 km al NE de Socaire,-23.250,-67.095
2023-05-03 08:47:24,79 km,2.6 Ml,2023-05-03,04:47:24,10 km al O de Andacollo,-30.206,-71.189
2019-06-28 09:29:04,77 km,3.8 Ml,2019-06-28,05:29:04,34 km al E de La Higuera,-29.390,-70.882
2010-05-09 16:41:10,49 km,3.0 Ml,2010-05-09,12:41:10,28 km al SO de Santa Cruz,-34.775,-71.626
2020-08-15 12:13:58,16 km,3.4 Ml,2020-08-15,08:13:58,27 km al NE de Farellones,-33.220,-70.065
2009-11-21 21:15:12,34 km,3.2 Ml,2009-11-21,18:15:12,18 km al NO de Navidad,-33.862,-71.990
2020-09-24 14:50:23,104 km,2.7 Ml,2020-09-24,11:50:23,16 km al NE de Pica,-20.417,-69.201
2016-06-27 12:51:12,45 km,4.9 Mw,2016-06-27,08:51:12,20 km al NE de Los Vilos,-31.769,-71.382
2010-09-28 13:39:48,252 km,4.1 Ml,2010-09-28,09:39:48,72 km al E de Socaire,-23.677,-67.187
2022-05-01 21:49:32,108 km,3.0 Ml,2022-05-01,17:49:32,38 km al SO de Mina Collahuasi,-21.085,-68.904
2018-07-03 05:04:37,74 km,3.6 Ml,2018-07-03,01:04:37,21 km al S de Los Vilos,-32.102,-71.536
2021-06-26 13:36:24,34 km,2.5 Ml,2021-06-26,09:36:24,43 km al SO de Tocopilla,-22.434,-70.394
2015-03-19 11:39:31,20 km,4.0 Ml,2015-03-19,08:39:31,74 km al O de Cobquecura,-36.185,-73.618
2010-10-30 00:33:35,118 km,4.0 Ml,2010-10-29,21:33:35,30 km al NE de Camiña,-19.100,-69.252
2009-02-12 15:01:02,100 km,3.0 Ml,2009-02-12,12:01:02,2 km al SE de San José de Maipo,-33.656,-70.342
2004-09-23 17:54:07,6 km,3.1 Mc,2004-09-23,13:54:07,23 km al N de Farellones,-33.150,-70.239
2013-08-05 06:42:58,202 km,4.3 Ml,2013-08-05,02:42:58,70 km al SE de Socaire,-23.895,-67.289
2018-02-06 12:24:30,121 km,3.1 Ml,2018-02-06,09:24:30,48 km al NE de Mina Los Pelambres,-31.540,-70.199
2005-09-02 09:33:04,11 km,1.7 Ml,2005-09-02,05:33:04,25 km al N de Farellones,-33.131,-70.374
2022-03-17 11:13:29,135 km,2.9 Ml,2022-03-17,08:13:29,59 km al NE de Calama,-22.022,-68.630
2016-10-01 16:59:29,47 km,2.9 Ml,2016-10-01,13:59:29,2 km al N de Ovalle,-30.588,-71.206
2007-02-19 13:29:12,86 km,2.4 Ml,2007-02-19,10:29:12,7 km al O de Santiago,-33.411,-70.718
2012-11-18 13:29:28,56 km,4.1 Ml,2012-11-18,10:29:28,19 km al O de TirÃºa,-38.287,-73.695
2004-07-03 21:04:20,3 km,2.9 Mc,2004-07-03,17:04:20,48 km al O de ValparaÃ­so,-33.111,-72.122
2019-10-01 23:03:54,122 km,2.7 Ml,2019-10-01,20:03:54,9 km al NE de Chillán,-36.550,-72.024
2023-02-08 04:11:04,30 km,2.6 Ml,2023-02-08,01:11:04,43 km al SO de Huasco,-28.805,-71.432
2023-09-04 20:19:47,108 km,3.1 Ml,2023-09-04,17:19:47,34 km al SO de Mina Collahuasi,-20.993,-68.932
2017-10-11 00:41:23,52 km,2.9 Ml,2017-10-10,21:41:23,40 km al S de Huasco,-28.812,-71.131
2011-04-09 13:32:41,14 km,4.3 Ml,2011-04-09,10:32:41,42 km al N de Concepción,-36.471,-73.193
2005-05-21 02:29:33,92 km,2.3 Mc,2005-05-20,22:29:33,19 km al N de Curicó,-34.812,-71.228
2019-08-10 22:16:11,30 km,2.6 Ml,2019-08-10,18:16:11,46 km al SO de Los Vilos,-32.263,-71.766
2010-03-17 08:56:12,24 km,3.8 Ml,2010-03-17,05:56:12,18 km al SO de Constitución,-35.458,-72.539
2000-11-29 15:21:12,112 km,3.9 Mc,2000-11-29,12:21:12,17 km al SE de Farellones,-33.481,-70.224
2008-11-09 07:13:17,12 km,2.9 Ml,2008-11-09,04:13:17,13 km al NE de Chaitén,-42.833,-72.613
2019-03-23 02:08:45,22 km,3.5 Ml,2019-03-22,23:08:45,28 km al SO de Tongoy,-30.408,-71.729
2010-06-20 17:52:05,50 km,3.2 Ml,2010-06-20,13:52:05,26 km al NE de Vichuquén,-34.761,-71.752
2021-02-27 15:19:10,216 km,3.3 Ml,2021-02-27,12:19:10,109 km al E de Socaire,-23.822,-66.845
2016-08-22 00:10:37,125 km,2.9 Ml,2016-08-21,21:10:37,58 km al NE de El Salvador,-25.852,-69.237
2020-07-24 01:49:43,133 km,2.5 Ml,2020-07-23,21:49:43,63 km al SO de Ollagüe,-21.670,-68.625
2011-03-06 03:00:37,99 km,2.4 Ml,2011-03-06,00:00:37,41 km al N de Pica,-20.130,-69.233
2023-04-05 07:41:36,34 km,3.4 Ml,2023-04-05,03:41:36,66 km al O de Cobquecura,-35.872,-73.459
2009-03-26 04:10:28,8 km,2.3 Ml,2009-03-26,00:10:28,12 km al NE de Chaitén,-42.830,-72.633
2001-01-18 07:51:09,24 km,4.1 Mc,2001-01-18,04:51:09,44 km al NO de Los Vilos,-31.633,-71.849
2010-10-12 23:37:13,31 km,2.8 Ml,2010-10-12,20:37:13,36 km al N de Mejillones,-22.786,-70.379
2017-08-10 10:04:54,19 km,2.5 Ml,2017-08-10,06:04:54,42 km al O de Pichilemu,-34.423,-72.469
2018-02-17 21:24:34,56 km,2.5 Ml,2018-02-17,18:24:34,30 km al E de Tocopilla,-22.052,-69.911
2021-09-04 10:03:41,32 km,2.7 Ml,2021-09-04,06:03:41,59 km al SO de Caldera,-27.451,-71.232
2002-02-08 00:18:47,48 km,3.9 Mc,2002-02-07,21:18:47,22 km al NO de La Ligua,-32.283,-71.362
2008-01-01 00:31:50,37 km,1.7 Ml,2007-12-31,21:31:50,33 km al E de Mejillones,-22.990,-70.154
2006-07-10 01:26:39,160 km,4.0 Ml,2006-07-09,21:26:39,93 km al E de San Pedro de Atacama,-22.610,-67.356
2017-04-23 20:04:08,20 km,2.7 Ml,2017-04-23,17:04:08,51 km al O de ValparaÃ­so,-33.093,-72.161
2003-09-13 17:36:02,6 km,2.7 Mc,2003-09-13,13:36:02,39 km al SE de San José de Maipo,-33.869,-70.029
2000-05-18 20:55:02,107 km,2.7 Mc,2000-05-18,16:55:02,37 km al N de Farellones,-33.022,-70.292
2013-07-31 23:42:17,27 km,2.6 Ml,2013-07-31,19:42:17,72 km al O de Iquique,-20.158,-70.838
2013-10-16 16:28:39,139 km,4.1 Ml,2013-10-16,13:28:39,28 km al S de Mina Collahuasi,-21.073,-68.613
2010-03-19 05:34:04,60 km,3.2 Ml,2010-03-19,02:34:04,33 km al E de Vichuquén,-34.987,-71.659
2008-01-27 04:07:12,34 km,2.6 Ml,2008-01-27,01:07:12,18 km al NO de Tocopilla,-22.011,-70.349
2014-07-21 00:17:08,29 km,2.8 Ml,2014-07-20,20:17:08,44 km al O de Iquique,-20.164,-70.566
2019-11-27 13:41:31,43 km,4.5 Mw,2019-11-27,10:41:31,31 km al SO de Iquique,-20.353,-70.411
2011-01-22 20:47:22,37 km,3.2 Ml,2011-01-22,17:47:22,15 km al NE de La Serena,-29.786,-71.183
2022-08-28 03:03:09,15 km,3.5 Ml,2022-08-27,23:03:09,143 km al SO de TirÃºa,-39.093,-74.838
2019-04-02 01:08:38,144 km,2.5 Ml,2019-04-01,22:08:38,12 km al SE de Ollagüe,-21.275,-68.152
2011-09-07 11:21:47,25 km,4.6 Ml,2011-09-07,08:21:47,71 km al O de El Tabo,-33.364,-72.424
2008-07-17 17:22:03,20 km,1.9 Ml,2008-07-17,13:22:03,69 km al SE de San José de Maipo,-34.210,-70.054
2017-05-01 02:21:15,10 km,3.3 Ml,2017-04-30,23:21:15,205 km al SO de Melinka,-45.156,-75.641
2013-10-26 03:24:31,38 km,4.0 Ml,2013-10-26,00:24:31,19 km al NO de Mejillones,-23.013,-70.607
2003-06-21 04:19:03,23 km,3.8 Ml,2003-06-21,00:19:03,47 km al SO de Tongoy,-30.635,-71.707
2016-04-25 14:54:58,32 km,3.6 Ml,2016-04-25,11:54:58,29 km al SO de Los Vilos,-32.131,-71.682
2021-11-12 15:27:07,46 km,3.6 Ml,2021-11-12,12:27:07,26 km al NE de Vichuquén,-34.709,-71.807
2016-07-30 12:49:08,114 km,3.1 Ml,2016-07-30,08:49:08,34 km al E de Calama,-22.464,-68.598
2010-03-08 09:31:03,57 km,4.4 Ml,2010-03-08,06:31:03,27 km al N de Laja,-37.039,-72.717
2006-07-05 14:45:53,73 km,2.6 Ml,2006-07-05,10:45:53,40 km al N de Diego de Almagro,-26.030,-70.084
2002-05-07 09:57:32,35 km,4.1 Ml,2002-05-07,05:57:32,87 km al SE de Tierra Amarilla,-27.827,-69.476
2012-12-10 16:09:42,40 km,4.4 Ml,2012-12-10,13:09:42,162 km al NO de Arequipa,-15.672,-72.856
2023-11-18 05:43:54,261 km,2.7 Ml,2023-11-18,02:43:54,67 km al SE de Socaire,-23.972,-67.375
2016-07-16 06:33:54,115 km,3.2 Ml,2016-07-16,02:33:54,30 km al NO de Mina Collahuasi,-20.642,-68.866
2015-11-11 09:37:41,77 km,3.8 Ml,2015-11-11,06:37:41,18 km al S de Cabrero,-37.197,-72.422
2008-07-11 05:33:28,20 km,3.1 Ml,2008-07-11,01:33:28,42 km al N de Baquedano,-22.963,-69.934
2017-12-25 22:19:59,45 km,3.0 Ml,2017-12-25,19:19:59,52 km al O de Quellón,-43.003,-74.234
2018-10-09 04:54:32,88 km,3.5 Ml,2018-10-09,01:54:32,27 km al NE de Pica,-20.306,-69.163
2018-11-19 22:45:57,74 km,3.1 Ml,2018-11-19,19:45:57,27 km al SO de Sierra Gorda.,-23.069,-69.511
2009-04-29 17:45:59,32 km,2.5 Ml,2009-04-29,13:45:59,9 km al SO de San Antonio,-33.623,-71.697
2022-01-18 16:39:02,108 km,3.2 Ml,2022-01-18,13:39:02,47 km al N de Pica,-20.064,-69.327
2022-02-27 19:24:23,64 km,3.3 Ml,2022-02-27,16:24:23,25 km al S de Punitaqui,-31.050,-71.282
2004-08-07 13:50:11,182 km,4.7 Ml,2004-08-07,09:50:11,110 km al SE de Socaire,-24.383,-67.240
2014-03-17 05:09:32,5 km,3.8 Ml,2014-03-17,02:09:32,73 km al SO de Pisagua,-19.879,-70.840
2008-01-25 02:31:01,54 km,3.2 Ml,2008-01-24,23:31:01,24 km al E de Mejillones,-23.022,-70.233
2002-02-21 07:48:07,15 km,4.2 Mc,2002-02-21,04:48:07,16 km al N de Tongoy,-30.116,-71.447
2014-12-10 20:27:43,93 km,3.1 Ml,2014-12-10,17:27:43,42 km al NE de Pica,-20.162,-69.134
2021-03-19 14:15:15,19 km,2.9 Ml,2021-03-19,11:15:15,45 km al NO de Cobquecura,-35.920,-73.220
2012-05-18 07:04:01,33 km,2.6 Ml,2012-05-18,03:04:01,26 km al NO de Lota,-36.915,-73.345
2001-09-27 01:57:35,156 km,4.3 Mc,2001-09-26,21:57:35,79 km al E de Mina Los Pelambres,-31.714,-69.756
2011-09-27 13:17:22,24 km,3.7 Ml,2011-09-27,10:17:22,73 km al O de Iquique,-20.112,-70.848
2010-06-04 21:15:06,11 km,2.3 Ml,2010-06-04,17:15:06,3 km al SE de Pichilemu,-34.408,-71.993
2016-03-15 02:43:32,33 km,3.5 Ml,2016-03-14,23:43:32,43 km al O de Punitaqui,-30.671,-71.667
2016-04-13 20:01:59,271 km,5.2 Mw,2016-04-13,17:01:59,61 km al S de Uyuni,-21.003,-66.874
2020-01-07 21:25:43,210 km,3.8 Ml,2020-01-07,18:25:43,113 km al E de Socaire,-23.883,-66.827
2022-03-26 08:15:40,30 km,2.9 Ml,2022-03-26,05:15:40,9 km al O de TirÃºa,-38.342,-73.594
2006-09-13 08:38:38,45 km,2.5 Ml,2006-09-13,04:38:38,75 km al NO de ValparaÃ­so,-32.466,-72.018
2013-12-05 13:06:16,45 km,3.2 Ml,2013-12-05,10:06:16,19 km al SO de Antofagasta,-23.747,-70.563
2016-01-30 10:02:46,42 km,4.1 Ml,2016-01-30,07:02:46,62 km al O de La Higuera,-29.512,-71.842
2021-12-18 03:10:31,40 km,2.8 Ml,2021-12-18,00:10:31,74 km al N de Huasco,-27.809,-71.112
2020-08-29 16:40:44,80 km,2.6 Ml,2020-08-29,12:40:44,42 km al E de Cuya,-19.083,-69.793
2015-10-02 02:35:55,35 km,2.9 Ml,2015-10-01,23:35:55,62 km al NO de Los Vilos,-31.634,-72.081
2012-08-27 21:14:51,90 km,2.7 Ml,2012-08-27,17:14:51,28 km al N de Farellones,-33.110,-70.394
2006-02-27 16:51:34,107 km,2.6 Mc,2006-02-27,13:51:34,58 km al E de Los Andes.,-32.807,-69.981
2003-05-25 17:43:15,7 km,2.1 Mc,2003-05-25,13:43:15,19 km al NE de Farellones,-33.210,-70.204
2005-05-27 11:55:48,20 km,3.5 Mc,2005-05-27,07:55:48,25 km al NO de Los Vilos,-31.753,-71.701
2022-11-23 07:36:15,53 km,4.0 Ml,2022-11-23,04:36:15,16 km al NO de Melipilla,-33.583,-71.331
2014-04-20 20:38:03,40 km,3.8 Ml,2014-04-20,17:38:03,78 km al SO de Pisagua,-19.904,-70.885
2011-04-03 23:14:41,34 km,3.1 Ml,2011-04-03,20:14:41,28 km al E de Vichuquén,-34.779,-71.710
2017-06-03 16:05:16,34 km,2.5 Ml,2017-06-03,12:05:16,55 km al O de ValparaÃ­so,-32.957,-72.195
2019-08-26 08:29:42,116 km,2.8 Ml,2019-08-26,04:29:42,15 km al N de San José de Maipo,-33.510,-70.345
2018-07-04 07:21:29,48 km,3.7 Ml,2018-07-04,03:21:29,14 km al SE de Casablanca,-33.378,-71.281
2012-03-28 09:46:43,25 km,3.5 Ml,2012-03-28,06:46:43,26 km al N de Constitución,-35.095,-72.396
2022-04-16 16:55:58,35 km,3.7 Ml,2022-04-16,12:55:58,51 km al O de Navidad,-34.036,-72.374
2003-10-28 04:16:44,150 km,3.1 Ml,2003-10-28,01:16:44,55 km al N de San Juan,-31.039,-68.517
2019-11-21 12:32:52,14 km,4.5 Mb,2019-11-21,09:32:52,853 km al O de Los Vilos,-31.276,-80.488
2003-06-23 05:04:58,34 km,3.5 Mc,2003-06-23,01:04:58,38 km al S de Tongoy,-30.587,-71.572
2007-07-02 14:29:56,0 km,1.7 Ml,2007-07-02,10:29:56,70 km al SE de San José de Maipo,-34.230,-70.075
2014-07-01 13:53:17,129 km,3.6 Ml,2014-07-01,09:53:17,51 km al SO de Ollagüe,-21.626,-68.492
2014-06-16 05:36:03,41 km,2.9 Ml,2014-06-16,01:36:03,47 km al O de Pisagua,-19.583,-70.661
2020-02-04 06:27:42,17 km,2.8 Ml,2020-02-04,03:27:42,27 km al NO de Tocopilla,-21.907,-70.368
2017-02-03 00:29:51,18 km,3.3 Ml,2017-02-02,21:29:51,67 km al O de Melinka,-43.667,-74.515
2020-05-21 10:00:32,40 km,2.5 Ml,2020-05-21,06:00:32,43 km al NO de Chañaral.,-26.041,-70.892
2022-05-11 15:21:16,67 km,5.0 Mw,2022-05-11,11:21:16,45 km al N de Tocopilla,-21.685,-70.192
2020-09-20 11:25:41,126 km,2.9 Ml,2020-09-20,08:25:41,48 km al SO de Ollagüe,-21.607,-68.465
2019-06-07 15:54:56,105 km,2.8 Ml,2019-06-07,11:54:56,65 km al SO de Mina Collahuasi,-21.365,-68.905
2015-10-12 09:23:28,32 km,3.0 Ml,2015-10-12,06:23:28,35 km al NO de Canela Baja,-31.157,-71.698
2009-06-09 07:16:02,6 km,2.7 Ml,2009-06-09,03:16:02,11 km al NE de Chaitén,-42.837,-72.637
2015-09-18 15:47:20,56 km,3.7 Ml,2015-09-18,12:47:20,27 km al N de Canela Baja,-31.163,-71.372
2002-12-09 14:58:01,14 km,3.1 Mc,2002-12-09,11:58:01,25 km al NO de Navidad,-33.817,-72.045
2022-12-06 05:52:05,55 km,4.4 Mw,2022-12-06,02:52:05,36 km al NO de La Higuera,-29.216,-71.358
2022-01-12 10:50:43,66 km,2.7 Ml,2022-01-12,07:50:43,26 km al SO de Camiña,-19.500,-69.579
2022-12-05 23:55:45,120 km,2.7 Ml,2022-12-05,20:55:45,42 km al SO de Mina Collahuasi,-21.090,-68.954
2003-06-28 23:13:17,150 km,3.3 Mc,2003-06-28,19:13:17,36 km al O de San Juan.,-31.479,-68.902
2018-11-04 05:15:20,96 km,4.0 Ml,2018-11-04,02:15:20,13 km al N de Calama,-22.359,-68.909
2014-04-23 01:18:58,33 km,4.0 Ml,2014-04-22,22:18:58,86 km al SO de Pisagua,-19.962,-70.937
2019-01-18 03:48:05,48 km,3.1 Ml,2019-01-18,00:48:05,17 km al E de Baquedano,-23.357,-69.676
2017-04-25 12:31:58,17 km,2.8 Ml,2017-04-25,09:31:58,53 km al O de ValparaÃ­so,-33.115,-72.181
2020-05-31 20:21:57,12 km,3.5 Ml,2020-05-31,16:21:57,58 km al N de Cobquecura,-35.634,-72.978
2015-12-03 19:40:38,118 km,2.9 Ml,2015-12-03,16:40:38,29 km al SO de Ollagüe,-21.396,-68.470
2012-01-15 11:41:12,108 km,3.1 Ml,2012-01-15,08:41:12,42 km al E de Sierra Gorda.,-22.925,-68.912
2024-02-15 00:36:14,31 km,2.8 Ml,2024-02-14,21:36:14,50 km al O de Navidad,-33.977,-72.368
2003-09-22 17:22:43,20 km,3.0 Mc,2003-09-22,13:22:43,51 km al SO de Los Vilos,-32.308,-71.783
2014-04-06 10:05:07,52 km,3.7 Ml,2014-04-06,07:05:07,38 km al NO de Pozo Almonte,-19.944,-69.934
2000-11-21 06:21:58,42 km,3.7 Mc,2000-11-21,03:21:58,10 km al N de Los Andes.,-32.747,-70.605
2012-03-23 00:26:46,124 km,3.9 Ml,2012-03-22,21:26:46,31 km al E de Calama,-22.449,-68.630
2016-08-13 20:18:49,40 km,2.8 Ml,2016-08-13,16:18:49,56 km al O de El Tabo,-33.412,-72.268
2013-03-17 02:22:53,208 km,2.9 Ml,2013-03-16,23:22:53,85 km al N de San Pedro de Atacama,-22.187,-67.949
2019-02-20 02:05:48,64 km,3.1 Ml,2019-02-19,23:05:48,10 km al O de Andacollo,-30.236,-71.191
2016-06-21 16:04:05,67 km,3.2 Ml,2016-06-21,12:04:05,38 km al SE de Baquedano,-23.507,-69.526
2017-06-12 08:23:58,228 km,3.3 Ml,2017-06-12,04:23:58,91 km al E de Socaire,-23.304,-67.057
2019-11-14 04:18:23,121 km,3.0 Ml,2019-11-14,01:18:23,35 km al S de San Pedro de Atacama,-23.215,-68.311
2022-06-14 08:26:52,38 km,2.5 Ml,2022-06-14,04:26:52,38 km al N de La Higuera,-29.182,-71.309
2008-05-09 06:19:23,138 km,3.1 Ml,2008-05-09,02:19:23,40 km al SO de Mina Collahuasi,-21.083,-68.929
2007-11-15 17:02:41,25 km,3.2 Ml,2007-11-15,14:02:41,20 km al NO de Mejillones,-22.941,-70.542
2012-03-13 19:14:27,157 km,3.8 Ml,2012-03-13,16:14:27,69 km al NE de San Fabián,-36.182,-70.932
2021-12-21 15:01:34,139 km,3.6 Ml,2021-12-21,12:01:34,59 km al N de Mina Collahuasi,-20.300,-68.747
2017-02-20 22:31:36,60 km,2.8 Ml,2017-02-20,19:31:36,71 km al NO de Tongoy,-29.907,-72.117
2015-07-19 12:33:56,102 km,3.4 Ml,2015-07-19,09:33:56,61 km al SO de Mina Collahuasi,-21.310,-68.934
2007-11-17 15:45:58,37 km,2.5 Ml,2007-11-17,12:45:58,34 km al NO de Mejillones,-22.899,-70.694
2010-04-18 01:01:36,33 km,3.4 Ml,2010-04-17,21:01:36,63 km al NO de Pichilemu,-33.978,-72.490
2016-01-21 04:27:13,40 km,3.2 Ml,2016-01-21,01:27:13,66 km al O de Los Vilos,-31.799,-72.192
2020-01-30 04:34:57,53 km,2.5 Ml,2020-01-30,01:34:57,22 km al SO de Illapel,-31.803,-71.285
2022-11-19 05:13:33,77 km,4.4 Mw,2022-11-19,02:13:33,29 km al E de Casablanca,-33.258,-71.109
2023-08-28 03:37:58,117 km,2.8 Ml,2023-08-27,23:37:58,28 km al N de Farellones,-33.101,-70.331
2004-08-13 22:28:22,7 km,3.1 Mc,2004-08-13,18:28:22,19 km al NE de Farellones,-33.193,-70.232
2009-04-10 16:35:03,46 km,3.9 Ml,2009-04-10,12:35:03,13 km al NE de Vallenar,-28.471,-70.706
2006-02-15 15:19:38,100 km,4.0 Mc,2006-02-15,12:19:38,52 km al SE de Sierra Gorda.,-23.121,-68.865
2017-10-25 16:47:33,93 km,3.0 Ml,2017-10-25,13:47:33,46 km al SE de Sierra Gorda.,-23.214,-69.021
2014-05-04 19:21:31,42 km,4.5 Ml,2014-05-04,15:21:31,82 km al O de Iquique,-20.035,-70.918
2019-01-20 21:35:53,59 km,2.9 Ml,2019-01-20,18:35:53,17 km al NO de Andacollo,-30.141,-71.234
2005-11-20 19:33:08,97 km,4.2 Ml,2005-11-20,16:33:08,45 km al S de Diego de Almagro,-26.770,-69.893
2015-11-24 04:13:40,28 km,3.3 Ml,2015-11-24,01:13:40,50 km al NO de Tocopilla,-21.819,-70.580
2008-01-31 05:41:28,25 km,2.5 Ml,2008-01-31,02:41:28,9 km al S de San Antonio,-33.664,-71.604
2020-02-28 04:49:02,124 km,2.9 Ml,2020-02-28,01:49:02,51 km al N de Termas del Flaco,-34.502,-70.392
2023-10-28 13:41:26,51 km,3.0 Ml,2023-10-28,10:41:26,11 km al S de Cuya,-19.254,-70.208
2023-12-20 14:17:46,46 km,3.2 Ml,2023-12-20,11:17:46,62 km al SO de Caldera,-27.575,-71.086
2007-11-06 09:17:51,109 km,2.2 Ml,2007-11-06,06:17:51,39 km al N de Mina Los Pelambres,-31.471,-70.538
2022-12-27 14:16:29,126 km,3.5 Ml,2022-12-27,11:16:29,21 km al NE de Calama,-22.311,-68.813
2002-04-01 02:12:13,15 km,4.1 Mc,2002-03-31,22:12:13,32 km al O de Navidad,-33.845,-72.156
2015-10-18 12:02:34,35 km,3.9 Ml,2015-10-18,09:02:34,87 km al NO de Concepción,-36.248,-73.705
2014-01-19 07:27:47,153 km,3.3 Ml,2014-01-19,04:27:47,83 km al E de Mina La Escondida.,-24.575,-68.311
2014-03-24 21:18:14,41 km,3.1 Ml,2014-03-24,18:18:14,52 km al O de Pisagua,-19.611,-70.714
2010-05-30 11:58:53,8 km,3.1 Ml,2010-05-30,07:58:53,14 km al N de Constitución,-35.209,-72.440
2014-09-25 21:09:27,84 km,3.1 Ml,2014-09-25,18:09:27,22 km al SO de Santiago,-33.625,-70.743
2018-10-05 05:14:14,113 km,3.1 Ml,2018-10-05,02:14:14,99 km al S de El Salvador,-27.120,-69.414
2002-12-19 09:11:07,71 km,2.6 Mc,2002-12-19,06:11:07,7 km al NE de Curicó,-34.930,-71.194
2016-11-14 13:01:59,104 km,3.8 Ml,2016-11-14,10:01:59,48 km al SO de Mina Collahuasi,-21.203,-68.892
2002-01-17 02:14:26,84 km,4.0 Mc,2002-01-16,23:14:26,16 km al O de Los Andes.,-32.770,-70.755
2022-07-08 06:00:32,117 km,3.5 Ml,2022-07-08,02:00:32,46 km al O de Ollagüe,-21.269,-68.699
2020-07-26 05:32:28,111 km,3.4 Ml,2020-07-26,01:32:28,28 km al SO de Putre,-18.362,-69.763
2022-10-16 08:12:50,35 km,3.3 Ml,2022-10-16,05:12:50,44 km al N de ValparaÃ­so,-32.655,-71.702
2007-01-31 07:48:25,6 km,3.7 Ml,2007-01-31,04:48:25,27 km al O de Puerto Aysén,-45.387,-73.042
2013-05-13 03:59:10,34 km,3.1 Ml,2013-05-12,23:59:10,14 km al SO de La Ligua,-32.560,-71.297
2020-12-25 09:55:39,220 km,4.3 Mw,2020-12-25,06:55:39,109 km al E de Socaire,-23.914,-66.878
2003-09-14 04:39:50,43 km,4.0 Mc,2003-09-14,00:39:50,17 km al N de La Serena,-29.754,-71.294
2012-04-28 01:07:20,104 km,3.3 Ml,2012-04-27,22:07:20,5 km al N de San José de Maipo,-33.596,-70.359
2015-09-27 05:48:01,32 km,4.9 Ml,2015-09-27,02:48:01,48 km al SO de Tongoy,-30.636,-71.720
2017-09-26 15:49:34,101 km,2.5 Ml,2017-09-26,12:49:34,34 km al S de Putre,-18.502,-69.505
2021-08-02 17:43:56,26 km,2.5 Ml,2021-08-02,13:43:56,103 km al N de Tocopilla,-21.198,-70.469
2015-06-09 13:59:56,35 km,4.4 Ml,2015-06-09,10:59:56,81 km al O de Iquique,-20.222,-70.927
2011-01-10 15:13:37,52 km,2.8 Ml,2011-01-10,12:13:37,21 km al NE de Vichuquén,-34.715,-71.891
2016-01-27 14:52:50,45 km,3.4 Ml,2016-01-27,11:52:50,21 km al O de Ovalle,-30.535,-71.413
2018-02-18 21:08:26,35 km,2.7 Ml,2018-02-18,18:08:26,62 km al N de Tocopilla,-21.540,-70.205
2019-12-18 23:40:08,116 km,4.1 Ml,2019-12-18,20:40:08,56 km al NE de Calama,-22.009,-68.703
2014-04-07 01:08:11,16 km,2.6 Ml,2014-04-06,22:08:11,78 km al O de Pisagua,-19.871,-70.903
2015-09-03 04:20:37,75 km,2.7 Ml,2015-09-03,01:20:37,70 km al S de Baquedano,-23.959,-69.726
2011-07-07 04:31:43,34 km,2.3 Ml,2011-07-07,00:31:43,29 km al E de Vichuquén,-34.792,-71.692
2015-07-10 13:24:25,142 km,3.3 Ml,2015-07-10,10:24:25,35 km al NO de Socaire,-23.455,-68.196
